position,floor,packet_size,iteration,signal_power,tx_power,tx_time,rx_time,cell_id,ecl,snr,earfcn,pci,rsrq,operator_mode,used_energy,rlc_ul_bler,rlc_dl_bler,mac_ul_bler,rlc_ul,rlc_dl,mac_ul,mac_dl,mem_current_allocated,mem_total_free,mem_max_free,mem_num_allocs,mem_num_frees,primary_cell,rsrp,rssi
96,2,16,7,-965,230,812,1842,3087983,0,72,6446,280,-115,3,0.350,0,0,0,447,55,344,72,27848,13392,12560,3529,3292,1,-965,-879
96,2,16,8,-971,230,401,1404,3087983,0,86,6446,280,-113,3,0.189,0,0,0,447,55,344,72,27848,13392,12560,3545,3308,1,-971,-890
96,2,16,9,-977,230,402,1478,3087983,0,70,6446,280,-116,3,0.190,0,0,0,447,55,344,72,27848,13392,12560,3561,3324,1,-977,-892
96,2,32,0,-978,230,409,1181,3087983,0,78,6446,280,-114,3,0.191,0,0,0,447,55,344,72,27848,13392,12560,3577,3340,1,-978,-893
96,2,32,1,-974,230,412,1281,3087983,0,66,6446,280,-117,3,0.195,0,0,0,447,55,344,72,27848,13392,12560,3593,3356,1,-974,-889
96,2,32,2,-977,230,409,1306,3087983,0,73,6446,280,-115,3,0.194,0,0,0,447,55,344,72,27848,13392,12560,3609,3372,1,-977,-890
96,2,32,3,-972,230,407,1261,3087983,0,82,6446,280,-115,3,0.192,0,0,0,447,55,344,72,27848,13392,12560,3625,3388,1,-972,-888
96,2,32,4,-965,230,412,1284,3087983,0,84,6446,280,-114,3,0.193,0,0,0,447,55,344,72,27848,13392,12560,3641,3404,1,-965,-883
96,2,32,5,-976,230,414,1302,3087983,0,98,6446,280,-111,3,0.195,0,0,0,447,55,344,72,27848,13392,12560,3657,3420,1,-976,-890
96,2,32,6,-984,230,411,1415,3087983,0,73,6446,280,-115,3,0.194,0,0,0,447,55,344,72,27848,13392,12560,3673,3436,1,-984,-897
96,2,32,7,-970,230,412,1366,3087983,0,76,6446,280,-114,3,0.194,0,0,0,447,55,344,72,27848,13392,12560,3689,3452,1,-970,-885
96,2,32,8,-977,230,836,1992,3087983,0,94,6446,280,-111,3,0.358,0,0,0,447,55,344,72,27848,13392,12560,3705,3468,1,-977,-891
96,2,32,9,-977,230,413,1427,3087983,0,89,6446,280,-112,3,0.193,0,0,0,447,55,344,72,27848,13392,12560,3721,3484,1,-977,-891
96,2,64,0,-984,230,361,1461,3087983,0,52,6446,280,-121,3,0.180,0,0,0,447,55,344,72,27848,13392,12560,3736,3499,1,-984,-895
96,2,64,1,-978,230,360,1232,3087983,0,87,6446,280,-111,3,0.175,0,0,0,447,55,344,72,27848,13392,12560,3751,3514,1,-978,-894
96,2,64,2,-976,230,361,1145,3087983,0,78,6446,280,-115,3,0.170,0,0,0,447,55,344,72,27848,13392,12560,3766,3529,1,-976,-893
96,2,64,3,-975,230,358,1394,3087983,0,99,6446,280,-111,3,0.175,0,0,0,447,55,344,72,27848,13392,12560,3781,3544,1,-975,-886
96,2,64,4,-978,230,356,1311,3087983,0,76,6446,280,-113,3,0.175,0,0,0,447,55,344,72,27848,13392,12560,3796,3559,1,-978,-885
96,2,64,5,-977,230,359,1269,3087983,0,73,6446,280,-114,3,0.169,0,0,0,447,55,344,72,27848,13392,12560,3811,3574,1,-977,-886
96,2,64,6,-975,230,358,1508,3087983,0,69,6446,280,-115,3,0.174,0,0,0,447,55,344,72,27848,13392,12560,3826,3589,1,-975,-883
96,2,64,7,-982,230,357,1440,3087983,0,64,6446,280,-117,3,0.176,0,0,0,447,55,344,72,27848,13392,12560,3841,3604,1,-982,-887
96,2,64,8,-992,230,361,1348,3087983,0,77,6446,280,-114,3,0.177,0,0,0,447,55,344,72,27848,13392,12560,3856,3619,1,-992,-904
96,2,64,9,-985,230,770,1888,3087983,0,85,6446,280,-112,3,0.342,0,0,0,447,55,344,72,27848,13392,12560,3871,3634,1,-985,-893
96,2,128,0,-989,230,509,1311,3087983,0,56,6446,280,-120,3,0.237,0,0,0,447,55,344,72,27848,13392,12560,3886,3649,1,-989,-901
96,2,128,1,-985,230,513,1406,3087983,0,47,6446,280,-120,3,0.237,0,0,0,447,55,344,72,27848,13392,12560,3901,3664,1,-985,-888
96,2,128,2,-974,230,511,1441,3087983,0,93,6446,280,-112,3,0.231,0,0,0,447,55,344,72,27848,13392,12560,3916,3679,1,-974,-887
96,2,128,3,-978,230,515,1457,3087983,0,54,6446,280,-118,3,0.234,0,0,0,447,55,344,72,27848,13392,12560,3931,3694,1,-978,-884
96,2,128,4,-983,230,509,1565,3087983,0,56,6446,280,-119,3,0.234,0,0,0,447,55,344,72,27848,13392,12560,3946,3709,1,-983,-889
96,2,128,5,-972,230,512,1446,3087983,0,60,6446,280,-117,3,0.229,0,0,0,447,55,344,72,27848,13392,12560,3961,3724,1,-972,-885
96,2,128,6,-983,230,509,1149,3087983,0,58,6446,280,-117,3,0.227,0,0,0,447,55,344,72,27848,13392,12560,3976,3739,1,-983,-890
96,2,128,7,-968,230,512,1480,3087983,0,63,6446,280,-119,3,0.231,0,0,0,447,55,344,72,27848,13392,12560,3991,3754,1,-968,-881
96,2,128,8,-970,230,512,1257,3087983,0,77,6446,280,-116,3,0.229,0,0,0,447,55,344,72,27848,13392,12560,4006,3769,1,-970,-884
96,2,128,9,-974,230,509,1207,3087983,0,89,6446,280,-113,3,0.235,0,0,0,447,55,344,72,27848,13392,12560,4021,3784,1,-974,-881
97,2,16,0,-981,230,826,1964,3087983,0,79,6446,280,-113,3,0.365,0,0,0,447,55,344,72,27848,13392,12560,4037,3800,1,-981,-896
97,2,16,1,-986,230,402,1193,3087983,0,96,6446,280,-111,3,0.188,0,0,0,447,55,344,72,27848,13392,12560,4053,3816,1,-986,-905
97,2,16,2,-996,230,402,1573,3087983,0,74,6446,280,-117,3,0.200,0,0,0,447,55,344,72,27848,13392,12560,4069,3832,1,-996,-910
97,2,16,3,-979,230,401,1327,3087983,0,89,6446,280,-113,3,0.188,0,0,0,447,55,344,72,27848,13392,12560,4085,3848,1,-979,-898
97,2,16,4,-981,230,404,1393,3087983,0,75,6446,280,-114,3,0.191,0,0,0,447,55,344,72,27848,13392,12560,4101,3864,1,-981,-886
97,2,16,5,-976,230,401,1466,3087983,0,85,6446,280,-112,3,0.189,0,0,0,447,55,344,72,27848,13392,12560,4117,3880,1,-976,-893
97,2,16,6,-983,230,403,1220,3087983,0,84,6446,280,-113,3,0.188,0,0,0,447,55,344,72,27848,13392,12560,4133,3896,1,-983,-898
97,2,16,7,-984,230,402,1299,3087983,0,93,6446,280,-111,3,0.189,0,0,0,447,55,344,72,27848,13392,12560,4149,3912,1,-984,-902
97,2,16,8,-984,230,403,1367,3087983,0,85,6446,280,-113,3,0.191,0,0,0,447,55,344,72,27848,13392,12560,4165,3928,1,-984,-901
97,2,16,9,-991,230,405,1431,3087983,0,89,6446,280,-114,3,0.193,0,0,0,447,55,344,72,27848,13392,12560,4181,3944,1,-991,-898
97,2,32,0,-984,230,411,1521,3087983,0,79,6446,280,-113,3,0.197,0,0,0,447,55,344,72,27848,13392,12560,4197,3960,1,-984,-899
97,2,32,1,-992,230,821,1994,3087983,0,64,6446,280,-116,3,0.364,0,0,0,447,55,344,72,27848,13392,12560,4213,3976,1,-992,-902
97,2,32,2,-995,230,409,1472,3087983,0,47,6446,280,-121,3,0.202,0,0,0,447,55,344,72,27848,13392,12560,4229,3992,1,-995,-894
97,2,32,3,-985,230,412,1499,3087983,0,99,6446,280,-110,3,0.200,0,0,0,447,55,344,72,27848,13392,12560,4245,4008,1,-985,-900
97,2,32,4,-985,230,408,1589,3087983,0,83,6446,280,-113,3,0.202,0,0,0,447,55,344,72,27848,13392,12560,4261,4024,1,-985,-901
97,2,32,5,-985,230,411,1218,3087983,0,85,6446,280,-113,3,0.191,0,0,0,447,55,344,72,27848,13392,12560,4277,4040,1,-985,-901
97,2,32,6,-989,230,410,1240,3087983,0,86,6446,280,-113,3,0.199,0,0,0,447,55,344,72,27848,13392,12560,4293,4056,1,-989,-906
97,2,32,7,-986,230,410,1263,3087983,0,58,6446,280,-118,3,0.195,0,0,0,447,55,344,72,27848,13392,12560,4309,4072,1,-986,-894
97,2,32,8,-977,230,412,1360,3087983,0,84,6446,280,-113,3,0.196,0,0,0,447,55,344,72,27848,13392,12560,4325,4088,1,-977,-893
97,2,32,9,-970,230,409,1382,3087983,0,90,6446,280,-112,3,0.195,0,0,0,447,55,344,72,27848,13392,12560,4341,4104,1,-970,-889
97,2,64,0,-979,230,359,1193,3087983,0,99,6446,280,-110,3,0.169,0,0,0,447,55,344,72,27848,13392,12560,4356,4119,1,-979,-898
97,2,64,1,-990,230,362,1501,3087983,0,94,6446,280,-111,3,0.178,0,0,0,447,55,344,72,27848,13392,12560,4371,4134,1,-990,-905
97,2,64,2,-990,230,769,2020,3087983,0,73,6446,280,-114,3,0.346,0,0,0,447,55,344,72,27848,13392,12560,4386,4149,1,-990,-903
97,2,64,3,-994,230,359,1250,3087983,0,79,6446,280,-112,3,0.176,0,0,0,447,55,344,72,27848,13392,12560,4401,4164,1,-994,-910
97,2,64,4,-988,230,362,1551,3087983,0,92,6446,280,-112,3,0.181,0,0,0,447,55,344,72,27848,13392,12560,4416,4179,1,-988,-899
97,2,64,5,-984,230,358,1471,3087983,0,80,6446,280,-114,3,0.178,0,0,0,447,55,344,72,27848,13392,12560,4431,4194,1,-984,-901
97,2,64,6,-976,230,356,1322,3087983,0,99,6446,280,-110,3,0.170,0,0,0,447,55,344,72,27848,13392,12560,4446,4209,1,-976,-891
97,2,64,7,-983,230,362,1220,3087983,0,82,6446,280,-114,3,0.176,0,0,0,447,55,344,72,27848,13392,12560,4461,4224,1,-983,-899
97,2,64,8,-974,230,360,1210,3087983,0,106,6446,280,-108,3,0.170,0,0,0,447,55,344,72,27848,13392,12560,4476,4239,1,-974,-892
97,2,64,9,-988,230,354,1372,3087983,0,82,6446,280,-113,3,0.177,0,0,0,447,55,344,72,27848,13392,12560,4491,4254,1,-988,-897
97,2,128,0,-992,230,514,1392,3087983,0,72,6446,280,-114,3,0.229,0,0,0,447,55,344,72,27848,13392,12560,4506,4269,1,-992,-903
97,2,128,1,-994,230,508,1412,3087983,0,71,6446,280,-115,3,0.232,0,0,0,447,55,344,72,27848,13392,12560,4521,4284,1,-994,-908
97,2,128,2,-986,230,513,1436,3087983,0,75,6446,280,-114,3,0.230,0,0,0,447,55,344,72,27848,13392,12560,4536,4299,1,-986,-901
97,2,128,3,-979,230,820,2004,3087983,0,83,6446,280,-114,3,0.361,0,0,0,447,55,344,72,27848,13392,12560,4551,4314,1,-979,-896
97,2,128,4,-998,230,513,1473,3087983,0,66,6446,280,-115,3,0.233,0,0,0,447,55,344,72,27848,13392,12560,4566,4329,1,-998,-909
97,2,128,5,-981,230,644,1281,3087983,0,104,6446,280,-110,3,0.284,0,0,0,447,55,344,72,27848,13392,12560,4581,4344,1,-981,-900
97,2,128,6,-1051,230,510,1196,3087983,0,35,6446,280,-126,3,0.231,0,0,0,447,55,344,72,27848,13392,12560,4596,4359,1,-1051,-938
97,2,128,7,-1023,230,512,1287,3087983,0,60,6446,280,-118,3,0.240,0,0,0,447,55,344,72,27848,13392,12560,4611,4374,1,-1023,-933
97,2,128,8,-1038,230,512,1229,3087983,0,35,6446,280,-126,3,0.238,0,0,0,447,55,344,72,27848,13392,12560,4626,4389,1,-1038,-930
97,2,128,9,-980,230,510,1259,3087983,0,72,6446,280,-115,3,0.225,0,0,0,447,55,344,72,27848,13392,12560,4641,4404,1,-980,-894
98,2,16,0,-1048,230,395,1406,3091056,0,13,6446,411,-133,3,0.199,0,0,0,447,55,344,72,27848,13392,12560,4657,4420,1,-1048,-939
98,2,16,1,-1034,230,408,1511,3091056,0,20,6446,411,-131,3,0.202,0,0,0,447,55,344,72,27848,13392,12560,4673,4436,1,-1034,-932
98,2,16,2,-1030,230,397,1586,3091056,0,33,6446,411,-125,3,0.205,0,0,0,447,55,344,72,27848,13392,12560,4689,4452,1,-1030,-926
98,2,16,3,-1032,230,396,1334,3091056,0,25,6446,411,-127,3,0.200,0,0,0,447,55,344,72,27848,13392,12560,4705,4468,1,-1032,-922
98,2,16,4,-1031,230,821,1981,3091056,0,39,6446,411,-123,3,0.371,0,0,0,447,55,344,72,27848,13392,12560,4721,4484,1,-1031,-934
98,2,16,5,-1031,230,395,1369,3091056,0,21,6446,411,-130,3,0.202,0,0,0,447,55,344,72,27848,13392,12560,4737,4500,1,-1031,-931
98,2,16,6,-1040,230,394,1428,3091056,0,15,6446,411,-133,3,0.206,0,0,0,447,55,344,72,27848,13392,12560,4753,4516,1,-1040,-936
98,2,16,7,-1034,230,409,1556,3091056,0,29,6446,411,-127,3,0.199,0,0,0,447,55,344,72,27848,13392,12560,4769,4532,1,-1034,-936
98,2,16,8,-1035,230,398,1319,3091056,0,28,6446,411,-127,3,0.195,0,0,0,447,55,344,72,27848,13392,12560,4785,4548,1,-1035,-928
98,2,16,9,-1033,230,396,1764,3091056,0,30,6446,411,-127,3,0.208,0,0,0,447,55,344,72,27848,13392,12560,4801,4564,1,-1033,-929
98,2,32,0,-1022,230,401,1603,3091056,0,39,6446,411,-123,3,0.204,0,0,0,447,55,344,72,27848,13392,12560,4817,4580,1,-1022,-927
98,2,32,1,-1032,230,404,1450,3091056,0,22,6446,411,-129,3,0.209,0,0,0,447,55,344,72,27848,13392,12560,4833,4596,1,-1032,-926
98,2,32,2,-1032,230,405,1381,3091056,0,40,6446,411,-123,3,0.201,0,0,0,447,55,344,72,27848,13392,12560,4849,4612,1,-1032,-935
98,2,32,3,-1038,230,404,1778,3091056,0,24,6446,411,-128,3,0.213,0,0,0,447,55,344,72,27848,13392,12560,4865,4628,1,-1038,-930
98,2,32,4,-1039,230,403,1317,3091056,0,17,6446,411,-131,3,0.207,0,0,0,447,55,344,72,27848,13392,12560,4881,4644,1,-1039,-935
98,2,32,5,-1033,230,837,1989,3091056,0,22,6446,411,-129,3,0.377,0,0,0,447,55,344,72,27848,13392,12560,4897,4660,1,-1033,-928
98,2,32,6,-1034,230,416,1716,3091056,0,24,6446,411,-129,3,0.214,0,0,0,447,55,344,72,27848,13392,12560,4913,4676,1,-1034,-932
98,2,32,7,-1030,230,404,1666,3091056,0,42,6446,411,-122,3,0.210,0,0,0,447,55,344,72,27848,13392,12560,4929,4692,1,-1030,-934
98,2,32,8,-1034,230,416,1578,3091056,0,23,6446,411,-129,3,0.213,0,0,0,447,55,344,72,27848,13392,12560,4945,4708,1,-1034,-927
98,2,32,9,-1038,230,417,1585,3091056,0,16,6446,411,-132,3,0.208,0,0,0,447,55,344,72,27848,13392,12560,4961,4724,1,-1038,-926
98,2,64,0,-1045,230,368,1694,3091056,1,-22,6446,411,-163,3,0.191,0,0,0,447,55,344,72,27848,13392,12560,4976,4739,1,-1045,-929
98,2,64,1,-1036,230,361,1532,3091056,0,31,6446,411,-126,3,0.185,0,0,0,447,55,344,72,27848,13392,12560,4991,4754,1,-1036,-930
98,2,64,2,-1040,230,353,1427,3091056,0,20,6446,411,-131,3,0.187,0,0,0,447,55,344,72,27848,13392,12560,5006,4769,1,-1040,-936
98,2,64,3,-1032,230,359,1731,3091056,0,32,6446,411,-126,3,0.190,0,0,0,447,55,344,72,27848,13392,12560,5021,4784,1,-1032,-933
98,2,64,4,-1041,230,356,1553,3091056,0,24,6446,411,-128,3,0.188,0,0,0,447,55,344,72,27848,13392,12560,5036,4799,1,-1041,-938
98,2,64,5,-1040,230,354,1461,3091056,0,21,6446,411,-129,3,0.188,0,0,0,447,55,344,72,27848,13392,12560,5051,4814,1,-1040,-938
98,2,64,6,-1036,230,799,2021,3091056,0,19,6446,411,-131,3,0.353,0,0,0,447,55,344,72,27848,13392,12560,5066,4829,1,-1036,-926
98,2,64,7,-1041,230,362,1584,3091056,0,19,6446,411,-131,3,0.186,0,0,0,447,55,344,72,27848,13392,12560,5081,4844,1,-1041,-932
98,2,64,8,-1033,230,356,1554,3091056,0,32,6446,411,-125,3,0.190,0,0,0,447,55,344,72,27848,13392,12560,5096,4859,1,-1033,-935
98,2,64,9,-1031,230,354,1390,3091056,0,23,6446,411,-128,3,0.185,0,0,0,447,55,344,72,27848,13392,12560,5111,4874,1,-1031,-932
98,2,128,0,-1039,230,508,1804,3091056,0,25,6446,411,-128,3,0.250,0,0,0,447,55,344,72,27848,13392,12560,5126,4889,1,-1039,-932
98,2,128,1,-1037,230,515,1426,3091056,0,24,6446,411,-128,3,0.245,0,0,0,447,55,344,72,27848,13392,12560,5141,4904,1,-1037,-937
98,2,128,2,-1040,230,522,1499,3091056,0,18,6446,411,-131,3,0.241,0,0,0,447,55,344,72,27848,13392,12560,5156,4919,1,-1040,-929
98,2,128,3,-1044,230,525,1893,3091056,0,19,6446,411,-130,3,0.259,0,0,0,447,55,344,72,27848,13392,12560,5171,4934,1,-1044,-934
98,2,128,4,-1038,230,510,1531,3091056,0,27,6446,411,-127,3,0.248,0,0,0,447,55,344,72,27848,13392,12560,5186,4949,1,-1038,-930
98,2,128,5,-1048,230,525,1606,3091056,0,10,6446,411,-134,3,0.252,0,0,0,447,55,344,72,27848,13392,12560,5201,4964,1,-1048,-933
98,2,128,6,-1032,230,509,1483,3091056,0,25,6446,411,-128,3,0.247,0,0,0,447,55,344,72,27848,13392,12560,5216,4979,1,-1032,-929
98,2,128,7,-1038,230,837,2271,3091056,0,14,6446,411,-134,3,0.383,0,0,0,447,55,344,72,27848,13392,12560,5231,4994,1,-1038,-929
98,2,128,8,-1026,230,511,1518,3091056,0,33,6446,411,-126,3,0.239,0,0,0,447,55,344,72,27848,13392,12560,5246,5009,1,-1026,-922
98,2,128,9,-1035,230,515,1571,3091056,0,22,6446,411,-129,3,0.246,0,0,0,447,55,344,72,27848,13392,12560,5261,5024,1,-1035,-933
99,2,16,0,-1000,230,397,1435,3091056,0,57,6446,411,-119,3,0.193,0,0,0,447,55,344,72,27848,13392,12560,5277,5040,1,-1000,-908
99,2,16,1,-1001,230,397,1108,3091056,0,57,6446,411,-118,3,0.190,0,0,0,447,55,344,72,27848,13392,12560,5293,5056,1,-1001,-915
99,2,16,2,-1012,230,397,1242,3091056,0,33,6446,411,-125,3,0.194,0,0,0,447,55,344,72,27848,13392,12560,5309,5072,1,-1012,-914
99,2,16,3,-1009,230,394,1225,3091056,0,51,6446,411,-119,3,0.192,0,0,0,447,55,344,72,27848,13392,12560,5325,5088,1,-1009,-918
99,2,16,4,-1011,230,396,1286,3091056,0,51,6446,411,-120,3,0.192,0,0,0,447,55,344,72,27848,13392,12560,5341,5104,1,-1011,-921
99,2,16,5,-1013,230,396,1341,3091056,0,47,6446,411,-120,3,0.190,0,0,0,447,55,344,72,27848,13392,12560,5357,5120,1,-1013,-920
99,2,16,6,-1010,230,396,1473,3091056,0,44,6446,411,-122,3,0.194,0,0,0,447,55,344,72,27848,13392,12560,5373,5136,1,-1010,-913
99,2,16,7,-1007,230,397,1216,3091056,0,52,6446,411,-119,3,0.192,0,0,0,447,55,344,72,27848,13392,12560,5389,5152,1,-1007,-912
99,2,16,8,-1009,230,823,1872,3091056,0,49,6446,411,-120,3,0.358,0,0,0,447,55,344,72,27848,13392,12560,5405,5168,1,-1009,-917
99,2,16,9,-1006,230,396,1269,3091056,0,54,6446,411,-118,3,0.191,0,0,0,447,55,344,72,27848,13392,12560,5421,5184,1,-1006,-918
99,2,32,0,-1007,230,405,1345,3091056,0,54,6446,411,-119,3,0.194,0,0,0,447,55,344,72,27848,13392,12560,5437,5200,1,-1007,-918
99,2,32,1,-1009,230,404,1355,3091056,0,51,6446,411,-120,3,0.196,0,0,0,447,55,344,72,27848,13392,12560,5453,5216,1,-1009,-916
99,2,32,2,-1009,230,603,1392,3091056,0,49,6446,411,-120,3,0.276,0,0,0,447,55,344,72,27848,13392,12560,5469,5232,1,-1009,-918
99,2,32,3,-1009,230,405,1445,3091056,0,50,6446,411,-120,3,0.197,0,0,0,447,55,344,72,27848,13392,12560,5485,5248,1,-1009,-915
99,2,32,4,-1008,230,405,1376,3091056,0,54,6446,411,-119,3,0.195,0,0,0,447,55,344,72,27848,13392,12560,5501,5264,1,-1008,-918
99,2,32,5,-1012,230,405,1383,3091056,0,46,6446,411,-121,3,0.194,0,0,0,447,55,344,72,27848,13392,12560,5517,5280,1,-1012,-919
99,2,32,6,-1007,230,405,1461,3091056,0,73,6446,411,-114,3,0.198,0,0,0,447,55,344,72,27848,13392,12560,5533,5296,1,-1007,-914
99,2,32,7,-1012,230,401,1317,3091056,0,48,6446,411,-120,3,0.195,0,0,0,447,55,344,72,27848,13392,12560,5549,5312,1,-1012,-919
99,2,32,8,-1009,230,405,1404,3091056,0,48,6446,411,-120,3,0.195,0,0,0,447,55,344,72,27848,13392,12560,5565,5328,1,-1009,-917
99,2,32,9,-1005,230,769,2147,3091056,0,61,6446,411,-117,3,0.347,0,0,0,447,55,344,72,27848,13392,12560,5581,5344,1,-1005,-913
99,2,64,0,-1005,230,357,1293,3091056,0,48,6446,411,-120,3,0.173,0,0,0,447,55,344,72,27848,13392,12560,5596,5359,1,-1005,-915
99,2,64,1,-1007,230,350,1214,3091056,0,34,6446,411,-125,3,0.171,0,0,0,447,55,344,72,27848,13392,12560,5611,5374,1,-1007,-907
99,2,64,2,-1009,230,356,1501,3091056,0,40,6446,411,-123,3,0.174,0,0,0,447,55,344,72,27848,13392,12560,5626,5389,1,-1009,-914
99,2,64,3,-1013,230,351,1340,3091056,0,29,6446,411,-126,3,0.173,0,0,0,447,55,344,72,27848,13392,12560,5641,5404,1,-1013,-909
99,2,64,4,-1007,230,642,1334,3091056,0,52,6446,411,-119,3,0.289,0,0,0,447,55,344,72,27848,13392,12560,5656,5419,1,-1007,-911
99,2,64,5,-1008,230,363,1154,3091056,0,47,6446,411,-121,3,0.173,0,0,0,447,55,344,72,27848,13392,12560,5671,5434,1,-1008,-916
99,2,64,6,-1009,230,357,1355,3091056,0,48,6446,411,-120,3,0.172,0,0,0,447,55,344,72,27848,13392,12560,5686,5449,1,-1009,-917
99,2,64,7,-1011,230,354,1260,3091056,0,49,6446,411,-120,3,0.171,0,0,0,447,55,344,72,27848,13392,12560,5701,5464,1,-1011,-921
99,2,64,8,-1012,230,353,1159,3091056,0,39,6446,411,-123,3,0.170,0,0,0,447,55,344,72,27848,13392,12560,5716,5479,1,-1012,-916
99,2,64,9,-1006,230,357,1379,3091056,0,48,6446,411,-120,3,0.173,0,0,0,447,55,344,72,27848,13392,12560,5731,5494,1,-1006,-913
99,2,128,0,-1024,230,843,2254,3091056,0,47,6446,411,-122,3,0.375,0,0,0,447,55,344,72,27848,13392,12560,5746,5509,1,-1024,-924
99,2,128,1,-1012,230,510,1418,3091056,0,52,6446,411,-119,3,0.234,0,0,0,447,55,344,72,27848,13392,12560,5761,5524,1,-1012,-917
99,2,128,2,-1013,230,511,1495,3091056,0,49,6446,411,-120,3,0.236,0,0,0,447,55,344,72,27848,13392,12560,5776,5539,1,-1013,-922
99,2,128,3,-1045,230,509,1443,3091056,0,23,6446,411,-129,3,0.239,0,0,0,447,55,344,72,27848,13392,12560,5791,5554,1,-1045,-940
99,2,128,4,-1020,230,515,1448,3091056,0,54,6446,411,-119,3,0.245,0,0,0,447,55,344,72,27848,13392,12560,5806,5569,1,-1020,-931
99,2,128,5,-1010,230,511,1152,3091056,0,45,6446,411,-121,3,0.232,0,0,0,447,55,344,72,27848,13392,12560,5821,5584,1,-1010,-914
99,2,128,6,-1014,230,510,1246,3091056,0,58,6446,411,-117,3,0.234,0,0,0,447,55,344,72,27848,13392,12560,5836,5599,1,-1014,-923
99,2,128,7,-1018,230,778,1238,3091056,0,31,6446,411,-126,3,0.341,0,0,0,447,55,344,72,27848,13392,12560,5851,5614,1,-1018,-919
99,2,128,8,-1017,230,509,1280,3091056,0,37,6446,411,-124,3,0.231,0,0,0,447,55,344,72,27848,13392,12560,5866,5629,1,-1017,-920
99,2,128,9,-1021,230,511,1209,3091056,0,39,6446,411,-123,3,0.232,0,0,0,447,55,344,72,27848,13392,12560,5881,5644,1,-1021,-918
100,2,16,0,-1025,230,396,1493,3091056,0,48,6446,411,-121,3,0.206,0,0,0,447,55,344,72,27848,13392,12560,5897,5660,1,-1025,-935
100,2,16,1,-1005,230,810,1935,3091056,0,64,6446,411,-116,3,0.366,0,0,0,447,55,344,72,27848,13392,12560,5913,5676,1,-1005,-917
100,2,16,2,-1014,230,396,1323,3091056,0,84,6446,411,-112,3,0.199,0,0,0,447,55,344,72,27848,13392,12560,5929,5692,1,-1014,-932
100,2,16,3,-1033,230,397,1380,3091056,0,70,6446,411,-115,3,0.199,0,0,0,447,55,344,72,27848,13392,12560,5945,5708,1,-1033,-946
100,2,16,4,-1007,230,402,1217,3091056,0,64,6446,411,-116,3,0.199,0,0,0,447,55,344,72,27848,13392,12560,5961,5724,1,-1007,-917
100,2,16,5,-1003,230,396,1172,3091056,0,59,6446,411,-117,3,0.197,0,0,0,447,55,344,72,27848,13392,12560,5977,5740,1,-1003,-914
100,2,16,6,-1005,230,395,1550,3091056,0,61,6446,411,-117,3,0.201,0,0,0,447,55,344,72,27848,13392,12560,5993,5756,1,-1005,-919
100,2,16,7,-1004,230,396,1607,3091056,0,73,6446,411,-114,3,0.203,0,0,0,447,55,344,72,27848,13392,12560,6009,5772,1,-1004,-919
100,2,16,8,-1005,230,396,1361,3091056,0,56,6446,411,-118,3,0.197,0,0,0,447,55,344,72,27848,13392,12560,6025,5788,1,-1005,-918
100,2,16,9,-1010,230,397,1187,3091056,0,80,6446,411,-113,3,0.196,0,0,0,447,55,344,72,27848,13392,12560,6041,5804,1,-1010,-920
100,2,32,0,-1011,230,404,1193,3091056,0,67,6446,411,-115,3,0.198,0,0,0,447,55,344,72,27848,13392,12560,6057,5820,1,-1011,-924
100,2,32,1,-1002,230,404,1118,3091056,0,73,6446,411,-114,3,0.198,0,0,0,447,55,344,72,27848,13392,12560,6073,5836,1,-1002,-917
100,2,32,2,-1012,230,813,1821,3091056,0,65,6446,411,-116,3,0.365,0,0,0,447,55,344,72,27848,13392,12560,6089,5852,1,-1012,-919
100,2,32,3,-1011,230,405,1531,3091056,0,62,6446,411,-116,3,0.202,0,0,0,447,55,344,72,27848,13392,12560,6105,5868,1,-1011,-923
100,2,32,4,-1008,230,404,1220,3091056,0,61,6446,411,-117,3,0.197,0,0,0,447,55,344,72,27848,13392,12560,6121,5884,1,-1008,-921
100,2,32,5,-1005,230,403,1304,3091056,0,70,6446,411,-114,3,0.202,0,0,0,447,55,344,72,27848,13392,12560,6137,5900,1,-1005,-913
100,2,32,6,-1010,230,405,1552,3091056,0,81,6446,411,-113,3,0.203,0,0,0,447,55,344,72,27848,13392,12560,6153,5916,1,-1010,-927
100,2,32,7,-1018,230,405,1250,3091056,0,57,6446,411,-118,3,0.199,0,0,0,447,55,344,72,27848,13392,12560,6169,5932,1,-1018,-931
100,2,32,8,-1008,230,405,1269,3091056,0,66,6446,411,-116,3,0.199,0,0,0,447,55,344,72,27848,13392,12560,6185,5948,1,-1008,-923
100,2,32,9,-1003,230,403,1197,3091056,0,74,6446,411,-114,3,0.199,0,0,0,447,55,344,72,27848,13392,12560,6201,5964,1,-1003,-919
100,2,64,0,-1008,230,353,1156,3091056,0,66,6446,411,-117,3,0.169,0,0,0,447,55,344,72,27848,13392,12560,6216,5979,1,-1008,-921
100,2,64,1,-1009,230,356,1369,3091056,0,66,6446,411,-116,3,0.174,0,0,0,447,55,344,72,27848,13392,12560,6231,5994,1,-1009,-921
100,2,64,2,-1014,230,356,1344,3091056,0,58,6446,411,-118,3,0.180,0,0,0,447,55,344,72,27848,13392,12560,6246,6009,1,-1014,-925
